NumberFrom,NumberTo,OwnerId,RegionCode,MNC,RowCount
9952424000,9952439999,mTINKOFF,81,62,
9952440000,9952462999,mTINKOFF,22,62,
9952463000,9952463999,mTINKOFF,79,62,
9952464000,9952464999,mTINKOFF,43,62,
9952465000,9952469999,mTINKOFF,45,62,
9952470000,9952483999,mTINKOFF,34,62,
9952484000,9952484999,mTINKOFF,02,62,
9952485000,9952499999,mTINKOFF,35,62,
9952500000,9952519999,mTINKOFF,39,62,
9952520000,9952529999,mTINKOFF,40,62,
9952530000,9952569999,mTINKOFF,41,62,
9952570000,9952584999,mTINKOFF,42,62,
9952585000,9952599999,mTINKOFF,44,62,
9952600000,9952609999,mTINKOFF,77,62,
9952610000,9952669999,mTINKOFF,25,62,
9952670000,9952674999,mTINKOFF,46,62,
9952675000,9952679999,mTINKOFF,47,62,
9952680000,9952689999,mTINKOFF,48,62,
9952690000,9952694999,mTINKOFF,53,62,
9952695000,9952699999,mTINKOFF,55,62,
9952700000,9952729999,mTINKOFF,56,62,
9952730000,9952744999,mTINKOFF,57,62,
9952745000,9952769999,mTINKOFF,58,62,
9952770000,9952799999,mTINKOFF,27,62,
9952800000,9952819999,mTINKOFF,28,62,
9952820000,9952831999,mTINKOFF,60,62,
9952832000,9952836999,mTINKOFF,61,62,
9952837000,9952848999,mTINKOFF,04,62,
9952849000,9952849999,mTINKOFF,17,62,
9952850000,9952879999,mTINKOFF,16,62,
9952880000,9952914999,mTINKOFF,62,62,
9952915000,9952919999,mTINKOFF,66,62,
9952920000,9952929999,mTINKOFF,71,62,
9952930000,9952939999,mTINKOFF,72,62,
9952940000,9952949999,mTINKOFF,73,62,
9952950000,9952959999,mTINKOFF,76,62,
9952960000,9952974999,mTINKOFF,18,62,
9952975000,9952989999,mTINKOFF,21,62,
9952990000,9953019999,mTINKOFF,77,62,
9953020000,9953029999,mTINKOFF,73,62,
9953030000,9953039999,mTINKOFF,42,62,
9953040000,9953042999,mTINKOFF,32,62,
9953043000,9953045999,mTINKOFF,41,62,
9953046000,9953047999,mTINKOFF,53,62,
9953048000,9953049999,mTINKOFF,40,62,
9953050000,9953054999,mTINKOFF,38,62,
9953055000,9953059999,mTINKOFF,43,62,
9953060000,9953062999,mTINKOFF,46,62,
9953063000,9953064999,mTINKOFF,60,62,
9953065000,9953067999,mTINKOFF,47,62,
9953068000,9953069999,mTINKOFF,04,62,
9953070000,9953079999,mTINKOFF,75,62,
9953080000,9953089999,mTINKOFF,18,62,
9953090000,9953094999,mTINKOFF,45,62,
9953095000,9953099999,mTINKOFF,28,62,
9953100000,9953109999,mTINKOFF,58,62,
9953110000,9953129999,mTINKOFF,26,62,
9953130000,9953139999,mTINKOFF,36,62,
9953140000,9953164999,mTINKOFF,44,62,
9953165000,9953229999,mTINKOFF,25,62,
9953230000,9953253999,mTINKOFF,41,62,
9953254000,9953266999,mTINKOFF,42,62,
9953267000,9953287999,mTINKOFF,43,62,
9953288000,9953291999,mTINKOFF,51,62,
9953292000,9953299999,mTINKOFF,10,62,
9953300000,9953329999,mTINKOFF,16,62,
9953330000,9953339999,mInternod,77,49,
9953340000,9953354999,mTINKOFF,75,62,
9953355000,9953359999,mTINKOFF,74,62,
9953360000,9953362999,mTINKOFF,04,62,
9953363000,9953369999,mTINKOFF,22,62,
9953370000,9953372999,mTINKOFF,48,62,
9953373000,9953379999,mTINKOFF,18,62,
9953380000,9953389999,mTINKOFF,41,62,
9953390000,9953392999,mTINKOFF,83,62,
9953393000,9953399999,mTINKOFF,42,62,
9953400000,9953409999,mTINKOFF,34,62,
9953410000,9953412999,mTINKOFF,55,62,
9953413000,9953414999,mTINKOFF,19,62,
9953415000,9953416999,mTINKOFF,63,62,
9953417000,9953419999,mTINKOFF,11,62,
9953420000,9953422999,mTINKOFF,65,62,
9953423000,9953425999,mTINKOFF,21,62,
9953426000,9953427999,mTINKOFF,68,62,
9953428000,9953429999,mTINKOFF,74,62,
9953430000,9953434999,mTINKOFF,67,62,
9953435000,9953449999,mTINKOFF,64,62,
9953450000,9953459999,mSBERTEL,77,50,
9953460000,9953464999,mTINKOFF,55,62,
9953465000,9953479999,mTINKOFF,56,62,
9953480000,9953539999,mTINKOFF,58,62,
9953540000,9953554999,mTINKOFF,57,62,
9953555000,9953574999,mTINKOFF,04,62,
9953575000,9953579999,mTINKOFF,11,62,
9953800000,9953819999,mTINKOFF,75,62,
9953820000,9953826999,mTINKOFF,53,62,
9953827000,9953829999,mTINKOFF,68,62,
9953830000,9953839999,mTINKOFF,16,62,
9953840000,9953843999,mTINKOFF,50,62,
9953844000,9953845999,mTINKOFF,61,62,
9953846000,9953847999,mTINKOFF,01,62,
9953848000,9953849999,mTINKOFF,04,62,
9953850000,9953859999,mTINKOFF,21,62,
9953860000,9953861999,mTINKOFF,10,62,
9953862000,9953863999,mTINKOFF,12,62,
9953864000,9953865999,mTINKOFF,13,62,
9953866000,9953867999,mTINKOFF,69,62,
9953868000,9953869999,mTINKOFF,71,62,
9953870000,9953874999,mTINKOFF,45,62,
9953875000,9953879999,mTINKOFF,26,62,
9953880000,9953899999,mTINKOFF,67,62,
9953900000,9953909999,mTINKOFF,56,62,
9953910000,9953914999,mTINKOFF,66,62,
9953915000,9953919999,mTINKOFF,70,62,
9953920000,9953921999,mTINKOFF,35,62,
9953922000,9953929999,mTINKOFF,44,62,
9953930000,9953939999,mTINKOFF,65,62,
9953940000,9953944999,mTINKOFF,57,62,
9953945000,9953949999,mTINKOFF,34,62,
9953950000,9953956999,mTINKOFF,36,62,
9953957000,9953959999,mTINKOFF,47,62,
9953960000,9953964999,mTINKOFF,11,62,
9953965000,9953969999,mTINKOFF,28,62,
9953970000,9953975999,mTINKOFF,32,62,
9953976000,9953999999,mTINKOFF,62,62,
9954000000,9954199999,mTELE2,37,39,
9954200000,9954299999,mTELE2,37,39,
9954300000,9954319999,mTINKOFF,26,62,
9954320000,9954324999,mTINKOFF,69,62,
9954325000,9954329999,mTINKOFF,19,62,
9954330000,9954334999,mTINKOFF,58,62,
9954335000,9954339999,mTINKOFF,71,62,
9954340000,9954347999,mTINKOFF,28,62,
9954348000,9954348999,mTINKOFF,24,62,
9954349000,9954349999,mTINKOFF,60,62,
9954350000,9954364999,mTINKOFF,62,62,
9954365000,9954369999,mTINKOFF,21,62,
9954370000,9954374999,mTINKOFF,83,62,
9954375000,9954382999,mTINKOFF,56,62,
9954383000,9954390999,mTINKOFF,16,62,
9954391000,9954396999,mTINKOFF,65,62,
9954397000,9954399999,mTINKOFF,46,62,
9954400000,9954414999,mTINKOFF,26,62,
9954415000,9954419999,mTINKOFF,43,62,
9954420000,9954426999,mTINKOFF,72,62,
9954427000,9954429999,mTINKOFF,24,62,
9954430000,9954439999,mTINKOFF,44,62,
9954440000,9954444999,mSKAINETVORKS,62,43,
9954445000,9954449999,mSKAINETVORKS,77,43,
9954450000,9954464999,mTINKOFF,62,62,
9954465000,9954469999,mTINKOFF,45,62,
9954470000,9954472999,mTINKOFF,59,62,
9954473000,9954479999,mTINKOFF,38,62,
9954480000,9954482999,mTINKOFF,47,62,
9954483000,9954489999,mTINKOFF,32,62,
9954490000,9954492999,mTINKOFF,61,62,
9954493000,9954499999,mTINKOFF,34,62,
9954500000,9954599999,mLYCAMOBILE,77,13,
9954900000,9954909999,mTINKOFF,41,62,
9954910000,9954916999,mTINKOFF,60,62,
9954917000,9954919999,mTINKOFF,72,62,
9954920000,9954921999,mTINKOFF,22,62,
9954922000,9954929999,mTINKOFF,73,62,
9954930000,9954937999,mTINKOFF,81,62,
9954938000,9954939999,mTINKOFF,24,62,
9954940000,9954947999,mTINKOFF,38,62,
9954948000,9954949999,mTINKOFF,39,62,
9954950000,9954954999,mTINKOFF,41,62,
9954955000,9954959999,mTINKOFF,67,62,
9954960000,9954964999,mTINKOFF,59,62,
9954965000,9954968999,mTINKOFF,38,62,
9954969000,9954969999,mTINKOFF,21,62,
9954970000,9954972999,mTINKOFF,60,62,
9954973000,9954975999,mTINKOFF,17,62,
9954976000,9954979999,mTINKOFF,28,62,
9954980000,9954982999,mTINKOFF,74,62,
9954983000,9954985999,mTINKOFF,83,62,
9954986000,9954987999,mTINKOFF,04,62,
9954988000,9954989999,mTINKOFF,01,62,
9954990000,9954992999,mTINKOFF,56,62,
9954993000,9954999999,mTINKOFF,65,62,
9955000000,9955099999,mTINKOFF,77,62,
9955100000,9955119999,mSBERTEL,56,50,
9955120000,9955129999,mSBERTEL,60,50,
9955130000,9955149999,mSBERTEL,44,50,
9955150000,9955159999,mSBERTEL,57,50,
9955160000,9955169999,mSBERTEL,63,50,
9955170000,9955179999,mSBERTEL,17,50,
9955180000,9955189999,mSBERTEL,74,50,
9955190000,9955199999,mSBERTEL,19,50,
9955200000,9955219999,mSBERTEL,57,50,
9955220000,9955239999,mSBERTEL,22,50,
9955240000,9955249999,mSBERTEL,26,50,
9955250000,9955259999,mSBERTEL,28,50,
9955260000,9955269999,mSBERTEL,24,50,
9955270000,9955279999,mSBERTEL,79,50,
9955280000,9955289999,mSBERTEL,51,50,
9955290000,9955299999,mSBERTEL,04,50,
9955300000,9955309999,mSBERTEL,26,50,
9955310000,9955319999,mSBERTEL,66,50,
9955320000,9955329999,mSBERTEL,76,50,
9955330000,9955339999,mSBERTEL,71,50,
9955340000,9955349999,mSBERTEL,28,50,
9955350000,9955354999,mTINKOFF,53,62,
9955355000,9955359999,mTINKOFF,35,62,
9955360000,9955367999,mTINKOFF,36,62,
9955368000,9955369999,mTINKOFF,68,62,
9955370000,9955374999,mTINKOFF,70,62,
9955375000,9955379999,mTINKOFF,34,62,
9955380000,9955382999,mTINKOFF,76,62,
9955383000,9955385999,mTINKOFF,72,62,
9955386000,9955388999,mTINKOFF,55,62,
9955389000,9955389999,mTINKOFF,50,62,
9955390000,9955396999,mTINKOFF,39,62,
9955397000,9955397999,mTINKOFF,04,62,
9955398000,9955398999,mTINKOFF,11,62,
9955399000,9955399999,mTINKOFF,12,62,
9955400000,9955404999,mTINKOFF,40,62,
9955405000,9955409999,mTINKOFF,63,62,
9955410000,9955414999,mTINKOFF,18,62,
9955415000,9955429999,mTINKOFF,67,62,
9955430000,9955437999,mTINKOFF,17,62,
9955438000,9955449999,mTINKOFF,22,62,
9955450000,9955469999,mTINKOFF,27,62,
9955470000,9955470999,mTINKOFF,47,62,
9955471000,9955472999,mTINKOFF,74,62,
9955473000,9955479999,mTINKOFF,75,62,
9955480000,9955482999,mTINKOFF,48,62,
9955483000,9955489999,mTINKOFF,57,62,
9955490000,9955494999,mTINKOFF,32,62,
9955495000,9955496999,mTINKOFF,45,62,
9955497000,9955499999,mTINKOFF,25,62,
9955500000,9955504999,mJUTA,69,11,
9955505000,9955509999,mJUTA,17,11,
9955510000,9955514999,mJUTA,02,11,
9955515000,9955524999,mJUTA,08,11,
9955525000,9955529999,mJUTA,01,11,
9955530000,9955544999,mJUTA,23,11,
9955545000,9955549999,mJUTA,10,11,
9955550000,9955599999,mJUTA,77,11,
9955600000,9955604999,mTINKOFF,32,62,
9955605000,9955609999,mTINKOFF,51,62,
9955610000,9955619999,mTINKOFF,36,62,
9955620000,9955665999,mTINKOFF,67,62,
9955775000,9955776999,mInternod,77,49,
9955777000,9955777999,mMTT,77,42,
9955870000,9955899999,mSBERTEL,37,50,
9955900000,9956009999,mTINKOFF,78,62,
9956010000,9956011999,mTINKOFF,63,62,
9956012000,9956013999,mTINKOFF,32,62,
9956014000,9956015499,mTINKOFF,61,62,
9956015500,9956016999,mTINKOFF,50,62,
9956017000,9956018499,mTINKOFF,60,62,
9956018500,9956019999,mTINKOFF,71,62,
9956020000,9956021999,mTINKOFF,18,62,
9956022000,9956023999,mTINKOFF,45,62,
9956024000,9956024999,mTINKOFF,17,62,
9956025000,9956025999,mTINKOFF,83,62,
9956026000,9956026999,mTINKOFF,69,62,
9956027000,9956027999,mTINKOFF,48,62,
9956028000,9956028999,mTINKOFF,10,62,
9956029000,9956029999,mTINKOFF,53,62,
9956030000,9956033999,mTINKOFF,43,62,
9956034000,9956035999,mTINKOFF,59,62,
9956036000,9956039999,mTINKOFF,81,62,
9956040000,9956042999,mTINKOFF,57,62,
9956043000,9956044999,mTINKOFF,35,62,
9956045000,9956046999,mTINKOFF,19,62,
9956047000,9956049999,mTINKOFF,27,62,
9956050000,9956050999,mTINKOFF,28,62,
9956051000,9956054999,mTINKOFF,26,62,
9956055000,9956079999,mTINKOFF,78,62,
9956080000,9956082999,mTINKOFF,38,62,
9956083000,9956085999,mTINKOFF,11,62,
9956086000,9956086999,mTINKOFF,01,62,
9956087000,9956089999,mTINKOFF,13,62,
9956090000,9956090999,mTINKOFF,22,62,
9956091000,9956099999,mTINKOFF,44,62,
9956100000,9956105999,mTINKOFF,41,62,
9956106000,9956109999,mTINKOFF,72,62,
9956110000,9956144999,mTINKOFF,25,62,
9956145000,9956169999,mTINKOFF,62,62,
9956170000,9956179999,mTINKOFF,44,62,
9956180000,9956189999,mTINKOFF,37,62,
9956190000,9956204999,mTINKOFF,26,62,
9956205000,9956219999,mTINKOFF,39,62,
9956220000,9956269999,mTINKOFF,78,62,
9956270000,9956279999,mTINKOFF,64,62,
9956500000,9956511999,mTINKOFF,26,62,
9956512000,9956524999,mTINKOFF,75,62,
9956525000,9956529999,mTINKOFF,11,62,
9956530000,9956531999,mTINKOFF,13,62,
9956532000,9956534999,mTINKOFF,19,62,
9956535000,9956539999,mTINKOFF,74,62,
9956540000,9956540999,mTINKOFF,68,62,
9956541000,9956541999,mTINKOFF,69,62,
9956542000,9956543999,mTINKOFF,63,62,
9956544000,9956544999,mTINKOFF,81,62,
9956545000,9956549999,mTINKOFF,83,62,
9956550000,9956589999,mTINKOFF,77,62,
9956590000,9956599999,mTINKOFF,41,62,
9956600000,9956634999,mTINKOFF,67,62,
9956635000,9956649999,mTINKOFF,37,62,
9956650000,9956659999,mTINKOFF,81,62,
9956660000,9956669999,mMTT,77,42,
9956670000,9956684999,mTINKOFF,27,62,
9956685000,9956689999,mTINKOFF,21,62,
9956690000,9956699999,mTINKOFF,39,62,
9956700000,9956709999,mTINKOFF,70,62,
9956710000,9956715999,mTINKOFF,28,62,
9956716000,9956719999,mTINKOFF,57,62,
9956720000,9956725999,mTINKOFF,42,62,
9956726000,9956729999,mTINKOFF,65,62,
9956730000,9956736999,mTINKOFF,22,62,
9956737000,9956739999,mTINKOFF,01,62,
9956740000,9956745999,mTINKOFF,37,62,
9956746000,9956749999,mTINKOFF,47,62,
9956750000,9956779999,mTINKOFF,67,62,
9956780000,9956782999,mTINKOFF,45,62,
9956783000,9956789999,mTINKOFF,81,62,
9956790000,9956809999,mTINKOFF,75,62,
9956810000,9956817999,mTINKOFF,74,62,
9956818000,9956819999,mTINKOFF,12,62,
9956820000,9956824999,mTINKOFF,59,62,
9956825000,9956829999,mTINKOFF,11,62,
9956830000,9956833999,mTINKOFF,71,62,
9956834000,9956835999,mTINKOFF,68,62,
9956836000,9956839999,mTINKOFF,40,62,
9956840000,9956843999,mTINKOFF,36,62,
9956844000,9956846999,mTINKOFF,32,62,
9956847000,9956849999,mTINKOFF,34,62,
9956850000,9956859999,mTINKOFF,41,62,
9956860000,9956889999,mTINKOFF,16,62,
9956890000,9956890999,mTINKOFF,55,62,
9956891000,9956899999,mTINKOFF,56,62,
9956900000,9956911999,mTINKOFF,27,62,
9956912000,9956919999,mTINKOFF,73,62,
9956920000,9956922999,mTINKOFF,70,62,
9956923000,9956924999,mTINKOFF,72,62,
9956925000,9956927999,mTINKOFF,76,62,
9956928000,9956929999,mTINKOFF,58,62,
9956930000,9956931999,mTINKOFF,17,62,
9956932000,9956933999,mTINKOFF,19,62,
9956934000,9956935999,mTINKOFF,69,62,
9956936000,9956937999,mTINKOFF,50,62,
9956938000,9956939999,mTINKOFF,21,62,
9956940000,9956940999,mTINKOFF,46,62,
9956941000,9956941999,mTINKOFF,61,62,
9956942000,9956942999,mTINKOFF,60,62,
9956943000,9956943999,mTINKOFF,10,62,
9956944000,9956944999,mTINKOFF,24,62,
9956945000,9956945999,mTINKOFF,79,62,
9956946000,9956946999,mTINKOFF,35,62,
9956947000,9956947999,mTINKOFF,53,62,
9956948000,9956948999,mTINKOFF,13,62,
9956949000,9956949999,mTINKOFF,43,62,
9956950000,9956969999,mTINKOFF,37,62,
9956970000,9956979999,mTINKOFF,22,62,
9956980000,9956989999,mTINKOFF,39,62,
9956990000,9956999999,mTINKOFF,56,62,
9957000000,9957009999,mSBERTEL,77,50,
9957070000,9957079999,mSBERTEL,77,50,
9957080000,9957149999,mSBERTEL,78,50,
9957150000,9957159999,mSBERTEL,77,50,
9957160000,9957169999,mSBERTEL,78,50,
9957170000,9957179999,mSBERTEL,77,50,
9957180000,9957189999,mSBERTEL,78,50,
9957190000,9957199999,mSBERTEL,39,50,
9957200000,9957209999,mSBERTEL,77,50,
9957210000,9957219999,mSBERTEL,72,50,
9957220000,9957229999,mSBERTEL,70,50,
9957230000,9957239999,mSBERTEL,35,50,
9957240000,9957249999,mSBERTEL,50,50,
9957250000,9957259999,mSBERTEL,77,50,
9957260000,9957269999,mSBERTEL,63,50,
9957270000,9957279999,mSBERTEL,77,50,
9957280000,9957289999,mSBERTEL,48,50,
9957290000,9957299999,mSBERTEL,43,50,
9957300000,9957309999,mSBERTEL,69,50,
9957310000,9957319999,mSBERTEL,68,50,
9957320000,9957329999,mSBERTEL,59,50,
9957330000,9957339999,mSBERTEL,46,50,
9957340000,9957349999,mSBERTEL,25,50,
9957350000,9957359999,mSBERTEL,77,50,
9957360000,9957369999,mSBERTEL,25,50,
9957370000,9957379999,mSBERTEL,77,50,
9957380000,9957419999,mSBERTEL,25,50,
9957420000,9957449999,mSBERTEL,67,50,
9957450000,9957459999,mSBERTEL,77,50,
9957460000,9957469999,mSBERTEL,67,50,
9957470000,9957479999,mSBERTEL,77,50,
9957480000,9957499999,mSBERTEL,67,50,
9957500000,9957509999,mSBERTEL,77,50,
9957510000,9957539999,mSBERTEL,67,50,
9957540000,9957549999,mSBERTEL,62,50,
9957550000,9957559999,mSBERTEL,77,50,
9957560000,9957569999,mSBERTEL,62,50,
9957570000,9957579999,mSBERTEL,77,50,
9957580000,9957619999,mSBERTEL,62,50,
9957620000,9957669999,mSBERTEL,16,50,
9957670000,9957679999,mSBERTEL,77,50,
9957680000,9957699999,mSBERTEL,75,50,
9957700000,9957709999,mSBERTEL,77,50,
9957710000,9957719999,mTINKOFF,57,62,
9957720000,9957729999,mTINKOFF,73,62,
9957730000,9957736999,mTINKOFF,28,62,
9957737000,9957739999,mTINKOFF,46,62,
9957740000,9957746999,mTINKOFF,58,62,
9957747000,9957749999,mTINKOFF,13,62,
9957750000,9957769999,mTINKOFF,54,62,
9957770000,9957779999,mSBERTEL,77,50,
9957780000,9957799999,mSBERTEL,78,50,
9957800000,9957979999,mTINKOFF,77,62,
9957980000,9957989999,mTINKOFF,18,62,
9957990000,9957999999,mInternod,78,49,
9958000000,9958099999,mVAINAX,20,08,
9958100000,9958299999,mVAINAX,20,08,
9958300000,9958319999,mJUTA,11,11,
9958320000,9958339999,mJUTA,64,11,
9958340000,9958349999,mJUTA,18,11,
9958500000,9958559999,mJUTA,75,11,
9958800000,9958879999,mTINKOFF,77,62,
9958880000,9958889999,mMSNTELECOM,77,37,
9958890000,9958924999,mTINKOFF,78,62,
9958925000,9958929999,mTINKOFF,56,62,
9958930000,9958939999,mTINKOFF,26,62,
9958940000,9958942999,mTINKOFF,32,62,
9958943000,9958945999,mTINKOFF,28,62,
9958946000,9958947999,mTINKOFF,35,62,
9958948000,9958949999,mTINKOFF,19,62,
9958950000,9959059999,mTINKOFF,77,62,
9959060000,9959064999,mTINKOFF,40,62,
9959065000,9959069999,mTINKOFF,35,62,
9959070000,9959073999,mTINKOFF,83,62,
9959074000,9959075999,mTINKOFF,58,62,
9959076000,9959079999,mTINKOFF,37,62,
9959080000,9959082999,mTINKOFF,22,62,
9959083000,9959085999,mTINKOFF,32,62,
9959086000,9959088999,mTINKOFF,68,62,
9959089000,9959089999,mTINKOFF,26,62,
9959090000,9959104999,mTINKOFF,64,62,
9959105000,9959105999,mTINKOFF,70,62,
9959106000,9959106999,mTINKOFF,43,62,
9959107000,9959107999,mTINKOFF,19,62,
9959108000,9959108999,mTINKOFF,46,62,
9959109000,9959109999,mTINKOFF,27,62,
9959110000,9959119999,mTINKOFF,78,62,
9959120000,9959121999,mTINKOFF,44,62,
9959122000,9959123999,mTINKOFF,28,62,
9959124000,9959125999,mTINKOFF,53,62,
9959126000,9959127999,mTINKOFF,69,62,
9959128000,9959129999,mTINKOFF,76,62,
9959130000,9959130999,mTINKOFF,73,62,
9959131000,9959131999,mTINKOFF,59,62,
9959132000,9959132999,mTINKOFF,50,62,
9959133000,9959133999,mTINKOFF,38,62,
9959134000,9959134999,mTINKOFF,21,62,
9959135000,9959135999,mTINKOFF,17,62,
9959136000,9959136999,mTINKOFF,72,62,
9959137000,9959137999,mTINKOFF,71,62,
9959138000,9959138999,mTINKOFF,65,62,
9959139000,9959139999,mTINKOFF,18,62,
9959140000,9959140999,mTINKOFF,57,62,
9959141000,9959141999,mTINKOFF,45,62,
9959142000,9959142999,mTINKOFF,11,62,
9959143000,9959143999,mTINKOFF,13,62,
9959144000,9959144999,mTINKOFF,47,62,
9959145000,9959145999,mTINKOFF,60,62,
9959146000,9959146999,mTINKOFF,55,62,
9959147000,9959147999,mTINKOFF,12,62,
9959148000,9959148999,mTINKOFF,61,62,
9959149000,9959149999,mTINKOFF,39,62,
9959150000,9959154999,mTINKOFF,81,62,
9959155000,9959159999,mTINKOFF,75,62,
9959160000,9959249999,mTINKOFF,77,62,
9959250000,9959257999,mTINKOFF,44,62,
9959258000,9959259999,mTINKOFF,60,62,
9959260000,9959267999,mTINKOFF,27,62,
9959268000,9959269999,mTINKOFF,48,62,
9959270000,9959277999,mTINKOFF,75,62,
9959278000,9959279999,mTINKOFF,72,62,
9959280000,9959286999,mTINKOFF,58,62,
9959287000,9959289999,mTINKOFF,71,62,
9959290000,9959295999,mTINKOFF,22,62,
9959296000,9959299999,mTINKOFF,50,62,
9959300000,9959305999,mTINKOFF,62,62,
9959306000,9959309999,mTINKOFF,21,62,
9959310000,9959313999,mTINKOFF,76,62,
9959314000,9959317999,mTINKOFF,57,62,
9959318000,9959319999,mTINKOFF,69,62,
9959320000,9959323999,mTINKOFF,38,62,
9959324000,9959327999,mTINKOFF,37,62,
9959328000,9959329999,mTINKOFF,53,62,
9959330000,9959339999,mTINKOFF,64,62,
9959340000,9959341999,mTINKOFF,40,62,
9959342000,9959343999,mTINKOFF,73,62,
9959344000,9959345999,mTINKOFF,65,62,
9959346000,9959347999,mTINKOFF,18,62,
9959348000,9959348999,mTINKOFF,55,62,
9959349000,9959349999,mTINKOFF,10,62,
9959350000,9959379999,mJUTA,67,11,
9959380000,9959389999,mJUTA,08,11,
9959390000,9959399999,mJUTA,74,11,
9959400000,9959409999,mJUTA,60,11,
9959410000,9959429999,mJUTA,16,11,
9959430000,9959499999,mJUTA,03,11,
9959500000,9959599999,mJUTA,20,11,
9959600000,9959606999,mTINKOFF,36,62,
9959607000,9959609999,mTINKOFF,19,62,
9959610000,9959614999,mTINKOFF,12,62,
9959615000,9959619999,mTINKOFF,01,62,
9959620000,9959624999,mTINKOFF,69,62,
9959625000,9959629999,mTINKOFF,10,62,
9959630000,9959634999,mTINKOFF,63,62,
9959635000,9959639999,mTINKOFF,50,62,
9959640000,9959644999,mTINKOFF,55,62,
9959645000,9959646999,mTINKOFF,17,62,
9959647000,9959647999,mTINKOFF,51,62,
9959648000,9959649999,mTINKOFF,79,62,
9959650000,9959656999,mTINKOFF,71,62,
9959657000,9959659999,mTINKOFF,66,62,
9959660000,9959669999,mTINKOFF,64,62,
9959670000,9959674999,mTINKOFF,60,62,
9959675000,9959679999,mTINKOFF,68,62,
9959680000,9959684999,mTINKOFF,35,62,
9959685000,9959689999,mTINKOFF,11,62,
9959690000,9959699999,mTINKOFF,65,62,
9959700000,9959799999,mLYCAMOBILE,78,13,
9959800000,9959809999,mJUTA,24,11,
9959810000,9959829999,mJUTA,16,11,
9959830000,9959849999,mJUTA,76,11,
9959850000,9959854999,mTINKOFF,27,62,
9959855000,9959859999,mTINKOFF,54,62,
9959860000,9959864999,mTINKOFF,76,62,
9959865000,9959869999,mTINKOFF,70,62,
9959870000,9959889999,mTINKOFF,78,62,
